aX,aY,aZ,gX,gY,gZ
-0.196,-0.847,-0.157,-7.073,-12.927,-21.829
-0.132,-0.890,-0.147,-0.122,-8.293,-22.744
-0.262,-0.891,-0.158,17.988,-5.183,-11.463
-0.273,-0.844,-0.195,32.805,-8.963,-7.500
-0.256,-0.786,-0.216,48.780,-7.622,-6.890
-0.250,-0.721,-0.224,63.659,-8.963,-2.439
-0.246,-0.621,-0.203,80.976,-9.695,-3.659
-0.243,-0.500,-0.179,91.951,-14.390,0.122
-0.252,-0.420,-0.100,109.390,-9.878,-4.634
-0.286,-0.406,-0.037,130.244,-13.110,-3.476
-0.292,-0.494,0.040,156.341,-7.317,-7.866
-0.325,-0.635,0.102,186.220,-0.122,-11.280
-0.321,-0.740,0.139,214.878,-0.366,-7.256
-0.313,-0.868,0.188,242.378,7.317,-4.512
-0.297,-0.957,0.189,268.902,16.768,-0.122
-0.275,-1.043,0.161,296.220,25.305,7.378
-0.251,-1.096,0.077,319.024,32.683,11.829
-0.240,-1.125,-0.031,348.659,33.171,20.854
-0.203,-1.134,-0.140,372.805,35.915,26.646
-0.220,-1.137,-0.261,409.817,30.915,34.939
-0.222,-1.123,-0.352,439.085,21.524,45.122
-0.203,-1.104,-0.355,471.037,14.268,54.939
-0.205,-1.066,-0.337,507.561,1.707,65.122
-0.176,-1.006,-0.248,545.244,-9.024,72.988
-0.198,-0.937,-0.135,583.963,-18.841,86.951
-0.220,-0.893,0.015,621.646,-23.171,94.695
-0.229,-0.826,0.126,658.963,-27.012,102.927
-0.266,-0.756,0.252,692.744,-28.720,110.488
-0.271,-0.693,0.388,719.390,-29.817,118.293
-0.308,-0.616,0.488,739.573,-26.341,124.939
-0.323,-0.591,0.533,751.829,-16.220,123.659
-0.326,-0.514,0.561,756.646,-15.061,130.366
-0.326,-0.440,0.543,756.159,-11.646,127.805
-0.340,-0.366,0.506,744.390,-8.720,121.524
-0.332,-0.334,0.457,730.183,-13.537,119.512
-0.371,-0.308,0.452,701.402,-18.902,109.085
-0.371,-0.308,0.455,668.110,-31.341,107.744
-0.397,-0.304,0.497,632.927,-40.488,98.659
-0.385,-0.221,0.571,591.159,-49.146,88.232
-0.360,-0.342,0.702,550.915,-62.927,72.500
-0.362,-0.348,0.881,512.378,-67.439,70.976
-0.392,-0.370,1.050,472.744,-70.122,59.939
-0.397,-0.411,1.172,435.549,-55.122,53.598
-0.410,-0.375,1.222,397.866,-52.317,46.768
-0.429,-0.418,1.283,369.573,-54.329,43.902
-0.477,-0.574,1.325,342.256,-47.744,34.329
-0.503,-0.667,1.331,316.646,-37.866,32.927
-0.490,-0.575,1.315,297.378,-33.354,41.098
-0.511,-0.585,1.290,272.195,-35.976,35.183
-0.476,-0.681,1.291,256.098,-28.720,34.634
-0.472,-0.685,1.274,238.171,-27.195,37.988
-0.481,-0.731,1.229,219.024,-29.390,42.561
-0.489,-0.753,1.201,196.341,-29.878,42.622
-0.497,-0.708,1.185,171.829,-28.110,46.402
-0.473,-0.713,1.194,150.427,-32.866,47.317
-0.463,-0.593,1.223,135.000,-32.805,52.134
-0.471,-0.469,1.262,107.012,-35.732,51.707
-0.465,-0.356,1.322,84.695,-32.622,51.829
-0.470,-0.262,1.345,62.927,-33.049,53.963
-0.487,-0.163,1.417,43.720,-31.037,52.927
-0.507,-0.054,1.460,26.402,-31.463,50.000
-0.508,0.007,1.508,11.463,-24.085,46.829
-0.506,0.082,1.568,-4.268,-16.768,44.024
-0.510,0.175,1.588,-12.622,-8.963,42.012
-0.489,0.250,1.580,-22.073,1.220,38.232
-0.482,0.314,1.564,-24.451,10.732,35.427
-0.475,0.385,1.510,-25.732,18.537,33.963
-0.475,0.439,1.418,-25.305,31.463,31.646
-0.445,0.497,1.322,-19.390,33.720,30.549
-0.397,0.569,1.209,-16.098,41.646,26.890
-0.383,0.603,1.078,-8.476,46.646,22.134
-0.385,0.629,0.959,0.366,49.146,16.585
-0.345,0.578,0.782,-3.354,48.415,18.598
-0.326,0.644,0.751,28.841,47.500,15.610
-0.350,0.489,0.609,44.634,38.537,10.305
-0.295,0.434,0.545,50.610,33.780,10.549
-0.301,0.380,0.562,62.500,24.573,6.890
-0.322,0.273,0.595,57.317,8.354,4.024
-0.352,0.189,0.722,73.354,11.463,3.659
-0.307,0.146,0.705,70.488,5.244,5.427
-0.310,0.106,0.828,69.634,5.244,0.427
-0.311,0.091,0.847,65.244,0.671,2.805
-0.319,0.048,0.954,62.073,3.293,0.427

-0.417,-1.572,1.002,-1134.390,-139.512,-216.829
-0.490,-1.610,1.293,-1109.207,-138.171,-206.707
-0.555,-1.610,1.578,-1074.817,-128.598,-187.622
-0.601,-1.556,1.775,-1036.037,-116.341,-167.317
-0.646,-1.500,2.009,-1009.329,-102.744,-151.524
-0.732,-1.437,2.221,-951.098,-95.427,-133.659
-0.810,-1.345,2.623,-862.012,-64.329,-100.305
-0.754,-1.216,2.967,-753.841,-19.085,-74.756
-0.726,-0.971,3.100,-652.195,50.183,-41.829
-0.628,-0.697,2.912,-566.037,103.049,-26.524
-0.560,-0.472,2.703,-479.695,152.317,-6.890
-0.418,-0.293,2.254,-409.390,199.207,0.793
-0.311,-0.246,1.810,-355.305,237.134,14.573
-0.194,-0.256,1.325,-301.768,279.939,20.915
-0.086,-0.142,0.689,-256.829,322.195,23.415
0.067,0.063,-0.088,-223.902,318.354,27.134
0.187,0.210,-0.607,-200.183,283.110,12.744
0.274,0.234,-0.930,-184.207,255.915,-0.183
0.360,0.351,-1.167,-177.561,239.390,-7.256
0.396,0.505,-1.420,-169.512,217.195,-20.244
0.409,0.568,-1.617,-161.768,181.037,-38.659
0.377,0.418,-1.630,-153.232,137.988,-54.329
0.352,0.185,-1.492,-144.207,117.561,-73.110
0.360,-0.169,-1.390,-134.451,102.195,-85.061
0.347,-0.507,-1.270,-121.707,93.476,-89.451
0.332,-0.830,-1.205,-115.000,89.085,-86.341
0.322,-1.072,-1.220,-104.146,92.073,-81.037
0.297,-1.265,-1.296,-102.988,93.049,-72.988
0.314,-1.371,-1.394,-83.902,86.646,-60.305
0.307,-1.384,-1.555,-71.402,79.756,-50.244
0.314,-1.386,-1.690,-55.610,64.756,-37.256
0.380,-1.476,-1.771,-46.037,40.610,-25.122
0.306,-1.541,-1.735,-22.805,23.110,-10.976
0.253,-1.381,-1.790,-12.683,2.927,-0.671
0.249,-1.250,-1.636,-0.549,-17.317,10.427
0.223,-1.144,-1.522,10.732,-34.024,16.524
0.180,-0.970,-1.326,20.793,-49.268,20.915
0.139,-0.895,-1.208,30.610,-58.293,24.451
0.085,-0.843,-1.048,32.927,-72.683,22.744
0.060,-0.802,-0.809,39.573,-72.805,22.500
0.009,-0.738,-0.671,43.110,-64.634,23.049
-0.007,-0.677,-0.615,46.098,-61.220,22.378
-0.067,-0.679,-0.517,55.366,-63.171,16.341
-0.119,-0.760,-0.432,70.305,-60.122,17.622
-0.177,-0.855,-0.367,88.476,-52.378,17.683
-0.204,-1.003,-0.329,104.634,-50.061,20.610
-0.224,-1.152,-0.258,125.122,-45.854,25.915
-0.244,-1.263,-0.199,152.012,-41.159,33.720
-0.249,-1.354,-0.172,169.939,-26.890,43.537
-0.220,-1.372,-0.162,191.646,-19.085,52.500
-0.222,-1.375,-0.192,202.744,-11.890,58.963
-0.222,-1.402,-0.227,212.439,-3.963,64.695
-0.214,-1.391,-0.312,218.110,1.585,70.915
-0.202,-1.343,-0.402,216.524,6.402,73.476
-0.162,-1.242,-0.511,207.927,4.085,73.049
-0.159,-1.111,-0.585,196.098,2.622,70.244
-0.126,-0.968,-0.619,175.427,-6.463,64.512
-0.100,-0.906,-0.604,157.134,-11.463,59.207
-0.089,-0.899,-0.535,141.768,-17.256,50.976
-0.094,-0.894,-0.470,135.549,-26.524,52.561
-0.142,-0.871,-0.387,135.122,-21.707,50.793
-0.156,-0.790,-0.398,147.988,-22.805,49.756
-0.147,-0.772,-0.368,165.610,-30.549,48.720
-0.157,-0.817,-0.347,190.000,-31.402,56.098
-0.145,-0.813,-0.294,219.817,-30.000,59.878
-0.181,-0.831,-0.237,262.073,-32.317,67.134
-0.217,-0.800,-0.125,310.061,-36.585,78.110
-0.222,-0.783,-0.038,368.110,-30.122,86.585
-0.159,-0.741,0.065,430.061,-35.488,98.598
-0.182,-0.865,0.214,498.659,-36.402,108.415
-0.192,-1.016,0.435,570.610,-24.695,130.244
-0.219,-1.130,0.472,650.671,2.317,152.195
-0.194,-1.234,0.456,721.037,19.512,172.378
-0.203,-1.378,0.376,797.012,30.976,198.476
-0.207,-1.439,0.231,860.366,45.061,217.805
-0.194,-1.420,0.092,921.524,51.341,235.854
-0.142,-1.423,-0.076,964.939,51.829,263.598
-0.102,-1.346,-0.225,994.268,56.280,281.646
-0.112,-1.170,-0.387,1010.366,53.720,296.707
-0.114,-0.997,-0.526,1010.976,45.854,306.585
-0.154,-0.923,-0.621,997.195,32.561,310.671
-0.187,-0.652,-0.635,1002.927,14.573,326.768
-0.211,-0.606,-0.703,965.854,4.695,312.012
-0.242,-0.625,-0.583,933.415,-18.963,310.183
-0.262,-0.350,-0.481,879.024,-27.744,295.366
-0.247,-0.200,-0.322,816.159,-49.268,284.573
-0.214,0.190,-0.146,750.305,-56.951,271.768
-0.250,0.536,-0.004,660.671,-72.500,243.780
-0.235,0.682,0.221,580.671,-80.244,212.683
-0.269,0.765,0.375,500.976,-85.061,183.902
-0.323,0.668,0.522,417.866,-82.561,145.000
-0.380,0.565,0.599,353.598,-86.707,120.976
-0.428,0.415,0.724,294.329,-91.098,99.024
-0.459,0.240,0.841,238.476,-96.159,77.500
-0.465,0.116,0.979,178.780,-93.415,63.720
-0.504,0.007,1.090,128.232,-91.159,49.024
-0.506,-0.134,1.193,87.073,-85.183,38.232
-0.510,-0.272,1.292,52.866,-82.073,28.841
-0.515,-0.365,1.366,27.439,-73.354,28.841
-0.502,-0.421,1.431,10.610,-66.341,29.878
-0.526,-0.423,1.497,5.427,-59.451,33.841
-0.524,-0.398,1.511,1.098,-45.549,35.549
-0.522,-0.359,1.528,11.037,-36.585,43.171
-0.525,-0.309,1.451,21.951,-28.232,51.646
-0.535,-0.239,1.356,38.598,-17.988,55.488
-0.510,-0.153,1.245,56.220,-12.317,62.866
-0.490,-0.051,1.124,72.134,-5.488,67.683
-0.485,0.035,1.001,88.171,-7.500,74.512
-0.462,0.124,0.896,99.207,-8.232,78.232
-0.460,0.183,0.806,108.293,-14.634,77.134
-0.464,0.303,0.777,114.756,-19.573,73.659
-0.465,0.345,0.784,113.902,-25.488,75.244
-0.469,0.407,0.847,113.720,-35.122,72.317
-0.470,0.416,0.925,110.671,-42.195,66.098
-0.487,0.442,1.021,102.622,-41.646,63.293
-0.492,0.454,1.119,93.354,-42.073,50.610
-0.498,0.474,1.218,80.549,-40.915,46.280
-0.503,0.471,1.316,67.866,-39.878,43.171
-0.521,0.463,1.383,52.805,-29.695,35.671

-0.581,-1.116,1.157,-963.232,-73.720,-112.683
-0.633,-1.181,1.275,-923.781,-75.732,-93.902
-0.610,-1.180,1.398,-873.476,-74.756,-86.951
-0.593,-1.187,1.505,-831.707,-80.488,-75.610
-0.661,-1.218,1.713,-794.207,-87.195,-68.476
-0.617,-1.278,2.000,-754.512,-93.598,-56.707
-0.628,-1.223,2.362,-709.939,-74.512,-32.683
-0.667,-1.087,2.681,-650.671,-45.610,-16.524
-0.655,-1.046,3.033,-594.024,-10.793,3.293
-0.738,-0.879,3.250,-535.183,46.098,21.646
-0.634,-0.567,3.252,-475.976,102.012,35.732
-0.488,-0.290,3.136,-429.817,156.341,41.707
-0.410,-0.135,2.743,-391.890,212.561,41.341
-0.299,0.022,2.216,-350.122,254.695,47.195
-0.114,0.382,1.659,-324.695,299.085,47.439
-0.024,0.610,1.049,-302.744,349.085,44.573
0.087,0.760,0.089,-288.110,376.951,23.902
0.140,0.712,-0.733,-271.220,347.256,3.780
0.137,0.687,-1.280,-252.805,314.634,-6.951
0.152,0.640,-1.801,-235.915,279.634,-22.500
0.205,0.621,-2.224,-212.012,227.866,-32.561
0.170,0.676,-2.454,-190.854,159.939,-43.476
0.054,0.660,-2.411,-167.683,88.780,-58.780
0.000,0.604,-2.128,-153.720,43.841,-73.598
-0.028,0.421,-1.817,-147.317,-14.573,-94.146
-0.033,0.054,-1.134,-145.000,-51.159,-106.890
-0.065,-0.352,-0.454,-145.671,-38.049,-107.500
-0.055,-0.658,-0.091,-141.341,-16.646,-107.134
-0.113,-0.941,0.229,-142.195,3.171,-104.329
-0.173,-1.106,0.429,-129.573,47.195,-92.744
-0.185,-1.040,0.136,-114.024,82.927,-81.463
-0.140,-1.053,-0.038,-92.378,93.841,-71.098
-0.158,-1.068,-0.312,-62.195,113.598,-56.524
-0.082,-1.031,-0.647,-31.585,128.171,-51.707
-0.032,-0.985,-1.036,-2.134,110.061,-37.561
-0.009,-0.894,-1.161,18.720,75.366,-35.061
-0.004,-0.858,-1.155,38.780,57.805,-31.951
0.001,-0.811,-1.151,54.024,42.561,-30.671
-0.009,-0.813,-0.994,69.512,24.878,-31.341
-0.025,-0.797,-0.833,77.256,22.317,-31.890
-0.059,-0.794,-0.643,88.476,21.402,-30.244
-0.052,-0.803,-0.511,105.305,22.683,-29.756
-0.063,-0.810,-0.386,119.268,33.902,-36.707
-0.080,-0.855,-0.373,134.878,48.110,-35.183
-0.085,-0.923,-0.445,155.793,50.854,-32.622
-0.070,-0.995,-0.513,172.500,57.988,-32.683
-0.042,-1.059,-0.579,195.915,58.537,-31.585
-0.057,-1.160,-0.642,220.366,55.244,-23.902
-0.027,-1.203,-0.688,246.463,57.317,-18.049
-0.021,-1.262,-0.681,276.220,49.756,-10.305
-0.003,-1.329,-0.684,311.524,40.732,0.549
-0.008,-1.383,-0.658,347.500,35.854,10.915
-0.021,-1.454,-0.568,384.878,32.134,17.683
-0.009,-1.548,-0.455,423.110,30.549,29.146
-0.004,-1.608,-0.350,465.549,24.390,44.756
0.021,-1.689,-0.245,503.476,23.049,62.073
0.021,-1.765,-0.132,542.378,28.780,77.317
0.009,-1.867,-0.079,580.305,38.232,97.988
-0.007,-1.879,-0.102,615.122,47.988,116.707
-0.014,-1.886,-0.141,655.061,48.232,138.780
-0.013,-1.904,-0.181,693.049,52.500,157.195
-0.023,-1.894,-0.233,725.915,50.976,177.256
-0.012,-1.837,-0.319,749.939,51.463,198.110
-0.002,-1.770,-0.396,780.366,45.549,213.232
-0.031,-1.672,-0.450,802.012,41.707,229.390
-0.068,-1.579,-0.475,812.500,34.024,240.427
-0.086,-1.430,-0.453,819.268,22.256,249.878
-0.133,-1.260,-0.415,814.756,16.402,257.805
-0.126,-1.054,-0.334,799.451,6.646,258.902
-0.175,-0.810,-0.215,781.159,-0.183,260.000
-0.197,-0.554,-0.094,743.415,-5.427,250.244
-0.235,-0.351,0.047,708.293,-9.695,239.207
-0.258,-0.190,0.137,664.756,-5.549,224.817
-0.288,-0.061,0.229,621.707,-7.683,211.646
-0.294,0.109,0.268,573.232,-6.829,192.622
-0.303,0.193,0.332,522.256,-6.524,172.195
-0.305,0.276,0.325,470.366,-6.768,148.963
-0.340,0.241,0.295,420.122,-4.878,127.195
-0.341,0.196,0.229,368.780,-12.683,103.537
-0.367,0.098,0.207,323.049,-18.171,84.756
-0.369,0.018,0.159,284.146,-28.780,69.756
-0.369,-0.104,0.180,251.646,-33.598,58.537
-0.373,-0.224,0.216,232.134,-53.537,52.012
-0.393,-0.358,0.303,217.073,-57.805,46.341
-0.423,-0.467,0.387,212.805,-71.890,40.244
-0.441,-0.615,0.540,219.390,-88.841,37.988
-0.477,-0.790,0.776,229.085,-87.134,44.024
-0.492,-0.897,0.919,237.195,-80.061,54.085
-0.518,-0.944,1.044,252.744,-77.134,60.915
-0.533,-0.946,1.176,265.732,-72.012,70.854
-0.537,-0.925,1.278,274.451,-67.195,86.951
-0.531,-0.826,1.376,277.134,-50.366,94.756
-0.532,-0.679,1.410,273.841,-43.841,100.061
-0.543,-0.534,1.416,261.280,-28.293,100.061
-0.530,-0.426,1.383,247.073,-22.439,101.220
-0.529,-0.359,1.335,225.305,-13.110,102.012
-0.509,-0.135,1.252,204.634,-10.183,101.768
-0.495,-0.099,1.173,181.768,-2.927,98.293
-0.507,0.095,1.136,170.915,-2.500,92.927
-0.483,0.121,1.026,149.817,5.488,85.915
-0.496,0.199,0.991,133.659,-1.098,79.573
-0.454,0.295,0.974,122.500,-0.549,72.317
-0.444,0.319,0.957,111.768,-5.000,62.073
-0.444,0.303,0.975,103.963,-1.646,58.659
-0.450,0.294,0.918,91.220,-5.061,52.805
-0.455,0.285,0.931,85.122,-6.768,52.195
-0.453,0.316,0.926,77.256,-9.756,47.744
-0.457,0.323,0.973,78.476,-11.037,42.378
-0.462,0.310,1.002,77.500,-4.817,39.207
-0.471,0.281,1.014,83.963,-0.732,42.683
-0.477,0.250,0.999,95.122,0.427,41.402
-0.468,0.265,0.988,101.768,6.098,37.744
-0.448,0.257,0.980,113.110,7.683,39.512
-0.424,0.287,0.941,113.537,5.976,38.293
-0.400,0.257,0.910,114.878,2.073,34.634
-0.398,0.260,0.878,108.841,3.476,33.780
-0.384,0.246,0.841,103.537,2.988,30.061
-0.379,0.219,0.824,94.390,1.098,26.585
-0.368,0.187,0.806,83.659,-2.195,25.305
