aX,aY,aZ,gX,gY,gZ
-0.659,-0.799,4.000,114.268,-156.890,47.317
-0.730,-0.520,4.000,86.220,-76.646,48.902
-0.779,-0.323,4.000,59.756,2.927,51.220
-0.750,-0.045,4.000,40.610,81.585,50.671
-0.708,0.090,4.000,30.915,148.720,46.768
-0.588,0.232,4.000,16.280,211.159,37.256
-0.479,0.298,4.000,-0.122,267.439,30.244
-0.351,0.332,4.000,-13.902,317.622,25.305
-0.261,0.385,4.000,-30.732,362.927,21.463
-0.110,0.406,4.000,-46.280,436.037,6.220
-0.066,0.372,3.305,-53.232,484.390,6.220
0.008,0.393,2.431,-68.598,481.220,-5.122
0.055,0.389,1.941,-80.793,440.732,-20.976
0.076,0.272,1.687,-95.610,425.671,-29.939
0.119,0.103,1.361,-96.585,434.695,-38.537
0.158,0.043,0.979,-105.244,429.329,-35.000
0.241,0.091,0.605,-105.244,396.951,-37.805
0.258,0.034,0.442,-107.195,360.244,-44.817
0.223,-0.016,0.395,-111.646,350.122,-40.976
0.196,-0.002,0.212,-107.134,339.939,-37.683
0.132,0.021,0.017,-102.073,324.390,-39.451
0.056,0.004,-0.084,-95.061,301.524,-37.927
-0.029,-0.005,-0.156,-89.634,280.305,-38.354
-0.100,-0.037,-0.190,-80.915,256.707,-37.561
-0.171,-0.078,-0.174,-72.317,231.280,-36.768
-0.249,-0.151,-0.064,-65.061,208.110,-36.951
-0.304,-0.212,0.130,-53.110,189.878,-34.695
-0.318,-0.270,0.348,-47.317,182.073,-32.744
-0.359,-0.312,0.567,-37.378,177.927,-30.793
-0.393,-0.333,0.818,-37.378,172.378,-34.939
-0.416,-0.363,1.037,-37.195,179.268,-31.707
-0.408,-0.368,1.233,-41.585,197.805,-29.573
-0.376,-0.363,1.376,-50.671,219.329,-33.110
-0.453,-0.422,1.451,-57.988,246.402,-31.341
-0.106,-0.183,1.316,-135.793,235.549,-36.768
-0.285,-0.977,1.464,-68.902,293.354,-40.427
-0.267,-0.318,1.236,-127.439,363.963,-35.183
-0.191,-0.724,0.739,-101.463,343.049,-28.049
-0.097,-0.568,0.537,-135.305,386.890,-21.646
0.050,-0.452,0.102,-141.585,425.366,-19.390
0.150,-0.267,-0.555,-177.134,416.768,-20.000
0.138,-0.216,-0.902,-188.049,375.854,-22.805
0.086,-0.189,-1.028,-192.134,357.195,-20.122
0.114,-0.119,-1.334,-179.268,354.329,-15.000
0.076,-0.131,-1.711,-172.317,328.841,-12.988
0.014,-0.137,-1.905,-154.268,275.915,0.854
-0.061,0.018,-1.913,-144.695,247.866,1.159
-0.083,0.021,-2.036,-129.939,227.134,7.256
-0.104,0.153,-2.183,-105.183,203.293,10.183
-0.175,0.207,-2.331,-76.707,162.012,10.366
-0.436,-0.222,-2.707,-142.195,153.780,1.159
-0.368,-0.565,-2.442,-55.854,86.707,2.805
-0.163,0.285,-2.238,-118.476,109.268,20.793
-0.245,-0.255,-2.616,-12.683,59.146,21.402
-0.351,0.362,-2.839,-33.598,-11.524,43.902
-0.508,-0.013,-2.659,12.439,-81.524,12.256
-0.669,0.107,-2.190,-10.488,-132.195,12.927
-0.625,-0.138,-1.793,3.659,-151.768,9.817
-0.611,0.020,-1.534,0.488,-169.573,15.793
-0.624,-0.041,-1.243,38.902,-199.634,11.646
-0.573,-0.133,-0.731,47.195,-220.854,16.707
-0.635,-0.209,-0.311,76.585,-215.793,17.073
-0.693,-0.207,-0.060,80.122,-204.268,20.122
-0.718,-0.189,0.169,93.598,-205.671,21.402
-0.803,-0.146,0.424,80.305,-201.524,20.732
-0.775,-0.219,0.667,84.878,-192.012,16.768
-0.780,-0.132,0.843,72.195,-179.573,22.622
-0.733,-0.131,1.071,71.037,-173.110,14.451
-0.826,-0.234,1.228,63.049,-152.073,12.317
-0.894,-0.367,1.343,55.976,-140.183,12.683
-1.028,0.032,1.359,42.073,-124.024,20.244
-1.000,-0.449,1.489,58.232,-109.878,22.622
-0.946,-0.109,1.507,38.049,-85.488,30.122
-0.958,-0.058,1.605,31.463,-78.720,26.098
-0.993,0.019,1.642,28.598,-51.098,23.902
-0.995,-0.010,1.609,20.793,-28.415,18.537
-1.004,0.080,1.502,19.390,-13.354,18.780
-1.013,0.084,1.407,15.610,-3.171,13.902
-1.023,0.113,1.291,18.659,7.744,10.305
-1.027,0.093,1.190,12.683,20.000,6.524
-1.020,0.050,1.069,11.037,22.683,3.171
-0.988,0.028,1.009,10.793,26.585,4.268
-0.971,-0.006,0.895,4.695,31.646,-1.220
-0.987,-0.034,0.824,3.293,33.110,-1.463
-0.946,-0.047,0.731,1.585,35.244,-2.744
-0.959,-0.064,0.677,0.305,34.329,-5.671
-0.927,-0.074,0.604,-0.061,36.280,-8.720
-0.911,-0.074,0.537,-7.134,34.878,-9.207
-0.892,-0.070,0.475,-7.866,32.683,-11.341

0.924,0.780,-2.625,75.244,-394.939,-7.988
1.022,0.750,-2.455,69.390,-420.122,-17.622
1.118,0.766,-2.301,65.061,-450.976,-25.183
1.195,0.749,-2.096,64.207,-480.671,-31.159
1.257,0.713,-1.886,55.061,-503.293,-41.037
1.319,0.674,-1.659,53.171,-528.415,-43.902
1.356,0.662,-1.393,46.524,-551.646,-53.232
1.413,0.594,-1.035,37.561,-571.463,-63.659
1.486,0.455,-0.658,23.598,-590.610,-79.024
1.553,0.273,-0.282,31.463,-622.805,-85.793
1.538,0.097,0.219,38.963,-645.122,-89.451
1.421,-0.119,0.713,56.280,-654.512,-93.841
1.292,-0.305,1.143,85.244,-663.354,-91.890
1.142,-0.395,1.606,115.915,-676.829,-81.037
0.723,-0.621,2.133,142.866,-689.573,-81.098
1.009,-0.743,2.861,143.963,-699.146,-70.305
0.731,-1.068,3.654,176.280,-702.317,-59.451
0.736,-1.064,4.000,172.988,-719.390,-36.646
0.527,-1.005,4.000,196.524,-693.354,-22.256
0.317,-0.921,4.000,214.695,-628.537,-5.854
0.150,-0.854,4.000,210.976,-559.268,1.463
-0.082,-0.828,4.000,225.183,-472.561,17.012
-0.208,-0.535,4.000,200.976,-386.951,28.659
-0.306,-0.373,4.000,164.146,-313.841,29.451
-0.367,-0.133,4.000,123.720,-237.317,30.305
-0.357,0.096,4.000,85.427,-96.524,33.537
-0.304,0.390,4.000,57.622,120.915,23.963
-0.123,0.392,4.000,28.110,224.512,18.780
0.025,0.403,4.000,5.854,339.512,10.000
0.310,0.303,4.000,-20.488,454.878,1.707
0.625,0.234,4.000,-54.817,556.707,4.146
0.892,0.256,4.000,-93.354,660.000,11.220
1.206,0.372,4.000,-135.671,790.976,-3.476
1.314,0.367,4.000,-163.354,881.463,-5.610
1.500,0.549,2.935,-200.366,892.927,-14.634
1.501,0.649,1.703,-215.915,865.610,-24.024
1.488,0.708,0.718,-232.561,818.415,-31.585
1.623,0.866,-0.930,-376.098,800.854,-42.988
1.291,0.478,-1.762,-234.756,765.427,-22.744
1.341,0.707,-2.342,-280.610,541.341,-30.061
0.815,0.485,-1.305,-256.159,402.805,-84.268
0.826,0.371,-1.107,-237.866,448.963,-63.354
0.633,0.178,-1.624,-216.524,383.963,-66.585
0.600,0.158,-0.961,-193.415,329.024,-59.512
0.427,-0.129,-0.858,-167.012,333.537,-50.061
0.332,-0.176,-0.929,-142.683,309.146,-38.293
0.264,-0.224,-0.769,-132.805,289.207,-37.927
0.200,-0.271,-0.687,-123.963,275.366,-30.854
0.172,-0.288,-0.554,-122.805,257.866,-25.122
0.250,-0.225,-0.391,-115.549,247.683,-17.927
-0.337,0.423,-0.190,-282.988,229.512,-33.963
0.241,-0.605,0.458,-21.951,189.512,-25.793
0.011,0.379,0.229,-168.415,317.866,-2.622
0.138,-0.480,-0.321,-37.500,269.329,-7.866
0.080,0.310,0.082,-116.890,316.829,-1.402
0.121,-0.064,-0.547,-24.695,331.220,6.768
0.233,0.423,-0.789,-97.256,336.341,2.683
0.326,0.224,-1.081,-53.110,320.366,-3.415
0.251,0.271,-1.301,-100.000,322.195,-5.976
0.096,0.159,-1.696,-75.305,307.683,-9.878
0.136,0.355,-2.047,-92.683,277.134,-5.732
0.125,0.302,-2.208,-68.537,233.415,-19.695
-0.014,0.312,-2.307,-94.146,217.012,-25.305
-0.267,0.127,-2.473,-60.976,188.293,-21.890
-0.330,0.191,-2.687,-27.012,163.963,-19.878
-0.265,0.363,-2.905,-31.098,130.976,-15.366
-0.276,0.416,-3.096,-28.354,64.207,-26.341
-0.298,0.331,-2.846,-32.012,-7.439,-42.988
-0.379,0.119,-2.526,-22.012,-31.463,-47.378
-0.572,-0.369,-2.644,-30.610,-61.402,-63.110
-0.643,-0.399,-2.255,-21.951,-138.780,-42.439
-0.691,-0.473,-1.852,-2.927,-156.768,-38.171
-0.652,-0.336,-1.619,7.866,-182.927,-26.463
-0.723,0.145,-1.310,34.817,-224.024,-25.549
-0.776,-0.156,-0.770,49.939,-241.829,-45.793
-0.826,-0.349,-0.414,60.488,-240.488,-37.744
-0.803,-0.442,-0.100,80.854,-252.195,-34.512
-0.771,-0.507,0.371,89.146,-258.598,-28.537
-0.738,-0.671,0.752,105.244,-250.732,-25.671
-0.809,-0.885,1.131,83.720,-229.024,-16.402
-0.813,-1.064,1.402,89.817,-198.598,-2.378
-0.843,-1.153,1.527,76.280,-176.585,10.854
-0.817,-1.076,1.692,74.512,-155.061,29.451
-0.836,-0.935,1.811,63.476,-141.037,41.463
-0.866,-0.779,2.019,59.207,-123.293,51.646
-0.895,-0.641,2.216,55.610,-81.037,56.098
-0.943,-0.412,2.167,47.317,-37.805,61.341
-0.966,-0.301,2.006,41.951,-5.305,62.988
-0.966,-0.177,1.810,36.585,23.049,57.439
-0.981,-0.104,1.565,34.939,40.732,60.244
-0.974,-0.058,1.372,27.683,52.195,59.939
-0.939,-0.057,1.135,25.183,65.366,59.390
-0.927,-0.043,0.882,25.000,83.537,58.537
-0.920,0.008,0.589,29.329,84.878,56.402
-0.884,0.000,0.354,25.061,75.000,54.024
-0.880,0.021,0.174,18.110,60.427,46.524
-0.851,0.063,0.057,20.793,49.451,44.939
-0.854,0.088,-0.038,14.817,34.207,42.134
-0.854,0.114,-0.087,16.951,12.561,39.878
-0.820,0.140,-0.078,14.512,-1.463,37.561
-0.818,0.163,-0.021,14.756,-17.683,30.671
-0.815,0.188,0.026,15.671,-25.305,29.939
-0.824,0.198,0.119,10.305,-36.524,23.598
-0.840,0.245,0.229,10.976,-41.341,20.915
-0.857,0.263,0.333,8.902,-46.341,15.549
-0.847,0.274,0.466,9.268,-48.171,6.707
-0.864,0.271,0.589,11.098,-50.000,3.720
-0.864,0.290,0.717,3.354,-48.659,-4.695
-0.887,0.277,0.808,1.951,-42.256,-10.732
-0.905,0.227,0.934,3.110,-42.317,-12.988
-0.936,0.205,1.052,2.683,-32.378,-22.256
-0.927,0.157,1.117,0.732,-16.768,-26.707
-0.949,0.081,1.152,-5.122,-6.098,-30.671
-0.948,0.017,1.150,-5.244,1.829,-31.951
-0.932,-0.041,1.147,-7.805,13.171,-35.183
-0.947,-0.112,1.089,-8.720,27.439,-37.317
-0.950,-0.170,0.994,-13.780,37.927,-38.232
-0.982,-0.173,0.888,-14.634,45.732,-41.280
-0.988,-0.375,0.766,-15.915,54.817,-41.341

-0.195,0.389,4.000,-8.476,285.000,32.927
-0.092,0.440,4.000,-20.793,336.341,28.720
-0.001,0.428,4.000,-39.024,390.427,22.622
0.119,0.424,4.000,-52.927,434.878,21.463
0.178,0.437,4.000,-68.902,482.195,15.427
0.260,0.453,4.000,-81.707,527.866,12.805
0.363,0.475,4.000,-103.598,590.366,8.415
0.386,0.439,3.991,-115.427,636.524,3.354
0.584,0.493,2.837,-140.244,639.756,-7.012
0.592,0.455,2.041,-145.244,605.549,-24.573
0.601,0.256,1.475,-159.939,583.841,-34.512
0.555,0.155,0.862,-158.476,575.122,-36.524
0.461,0.004,0.278,-166.585,537.012,-42.256
0.424,-0.134,-0.100,-159.512,474.695,-36.524
0.263,-0.084,-0.241,-166.890,411.402,-33.110
0.270,-0.357,-0.169,-148.415,354.085,-32.378
0.267,-0.352,-0.017,-149.512,342.500,-27.439
0.272,-0.375,-0.008,-131.829,322.195,-18.354
0.299,-0.292,0.192,-125.915,310.183,-14.207
0.296,-0.294,0.299,-116.098,306.037,-3.171
0.292,-0.194,0.335,-104.634,312.378,0.976
0.285,-0.139,0.299,-97.439,308.963,3.780
0.279,-0.028,0.229,-93.963,315.854,6.890
0.229,0.051,0.111,-86.220,317.134,9.329
0.163,0.116,0.010,-76.280,317.195,15.244
0.121,0.204,-0.159,-72.317,322.622,12.195
0.079,0.293,-0.365,-66.646,309.390,9.939
0.044,0.284,-0.466,-63.049,293.415,6.524
-0.001,0.270,-0.517,-64.512,281.707,-2.012
0.009,0.212,-0.597,-51.098,271.585,-7.012
-0.021,0.258,-0.654,-67.256,269.207,-7.500
0.158,0.314,-0.384,-92.073,250.549,-12.988
-0.079,0.164,-0.733,-154.634,253.049,-36.646
0.022,-0.048,-0.497,-49.512,306.646,-17.195
-0.300,-0.039,-1.009,-69.756,240.488,-27.744
-0.286,0.118,-1.024,-64.695,222.012,-16.463
-0.270,-0.132,-1.200,-89.939,218.841,-32.927
-0.093,-0.098,-1.319,-106.098,193.902,-23.841
-0.151,-0.154,-1.276,-118.415,176.646,-32.378
-0.192,-0.073,-1.340,-102.805,163.354,-23.049
-0.268,-0.047,-1.427,-91.220,149.573,-25.000
-0.312,-0.004,-1.523,-75.183,123.537,-23.354
-0.381,0.018,-1.494,-50.366,102.805,-23.537
-0.485,0.009,-1.570,-44.390,83.537,-21.646
-0.556,-0.024,-1.602,-29.329,56.707,-23.780
-0.781,-0.424,-1.577,-24.817,37.012,-31.220
-0.530,-0.122,-1.544,-29.878,10.671,-19.634
-0.742,-0.033,-1.426,0.366,-21.341,-20.610
-0.632,-0.377,-1.500,15.854,-46.707,-20.000
-0.603,-0.429,-1.239,18.110,-80.305,-22.378
-0.597,-0.400,-0.993,25.244,-113.476,-29.756
-0.675,-0.491,-0.666,21.463,-131.707,-30.427
-0.774,-1.109,-0.192,-4.024,-163.476,-18.598
-0.757,-0.895,0.093,24.024,-123.720,5.366
-0.766,-0.910,0.095,38.598,-116.646,18.049
-0.788,-0.752,0.250,45.549,-133.049,31.098
-0.796,-0.729,0.413,59.390,-140.122,30.854
-0.822,-0.605,0.665,58.415,-125.976,47.439
-0.921,-0.405,0.711,57.927,-117.744,46.646
-0.902,-0.335,0.824,63.963,-111.707,48.232
-0.915,-0.223,0.984,60.915,-111.463,47.744
-0.936,-0.163,1.125,56.585,-105.915,45.854
-0.897,-0.161,1.261,52.378,-90.366,42.500
-0.896,-0.144,1.397,43.659,-75.610,45.061
-0.898,-0.160,1.457,42.073,-54.939,46.098
-0.897,-0.124,1.460,35.000,-38.537,43.354
-0.900,-0.087,1.478,35.366,-20.183,42.866
-0.908,-0.019,1.394,29.634,-5.000,42.195
-0.889,0.032,1.327,21.280,12.561,39.024
-0.899,0.134,1.212,14.634,22.073,35.183
-0.894,0.158,1.100,10.183,28.841,31.341
-0.885,0.219,0.968,1.402,40.854,27.073
-0.876,0.256,0.854,2.988,44.451,23.902
-0.865,0.277,0.723,2.866,43.780,20.305
-0.874,0.294,0.596,-0.610,48.598,14.634
-0.857,0.292,0.469,2.988,47.134,13.598
-0.857,0.306,0.361,-0.244,42.561,3.598
-0.844,0.281,0.262,-4.024,36.220,-2.439
-0.829,0.268,0.227,-4.207,25.000,-5.244
-0.836,0.213,0.232,-5.183,13.720,-9.878
-0.850,0.156,0.243,-6.829,7.988,-14.390
-0.841,0.082,0.277,-7.195,-0.244,-16.524
-0.827,0.045,0.323,-8.293,-2.988,-23.354
-0.847,-0.019,0.372,-7.561,-9.634,-22.500
-0.868,-0.046,0.444,-5.793,-11.402,-26.524
-0.843,-0.082,0.489,-6.037,-14.573,-26.524
-0.862,-0.158,0.564,-10.061,-16.280,-31.159
-0.865,-0.195,0.675,-7.683,-15.549,-30.610
-0.879,-0.239,0.745,-8.110,-11.220,-30.122
-0.919,-0.301,0.825,-6.280,-5.244,-28.171
-0.902,-0.317,0.851,-3.415,3.780,-29.390
-0.914,-0.357,0.854,0.427,7.744,-27.622
-0.890,-0.353,0.841,-3.049,15.000,-27.561
-0.893,-0.391,0.796,-3.110,21.707,-25.915
-0.888,-0.424,0.738,-8.598,30.854,-22.744
-0.896,-0.448,0.670,-8.354,36.220,-25.061
-0.887,-0.476,0.582,-11.098,37.317,-20.854
-0.907,-0.476,0.532,-10.061,34.817,-19.451
-0.900,-0.485,0.480,-10.488,36.280,-15.305
-0.887,-0.467,0.441,-10.976,36.646,-13.841
-0.876,-0.462,0.408,-13.780,37.378,-17.134
-0.881,-0.467,0.384,-12.256,28.476,-13.171
-0.860,-0.465,0.358,-10.244,32.927,-10.549
-0.858,-0.465,0.336,-7.256,29.634,-7.622
-0.854,-0.463,0.313,-6.220,27.134,-4.390
-0.829,-0.455,0.294,-10.244,29.390,-2.866
-0.807,-0.445,0.277,-9.512,27.561,-3.049
-0.808,-0.429,0.266,-4.817,24.817,1.829
-0.812,-0.419,0.228,-5.915,23.841,3.049
-0.808,-0.414,0.200,-3.415,21.341,3.902
-0.813,-0.404,0.180,-7.988,19.024,3.963
-0.806,-0.370,0.162,-8.171,20.000,3.720
-0.806,-0.353,0.148,-10.549,15.549,7.317
-0.801,-0.311,0.143,-5.000,10.122,8.841
-0.804,-0.286,0.151,-7.134,7.317,7.744
-0.803,-0.271,0.154,-8.232,5.427,7.317
-0.823,-0.261,0.164,-5.976,5.305,8.293
-0.795,-0.250,0.177,-4.329,-1.280,8.720
-0.806,-0.227,0.188,-4.329,1.280,5.122

0.309,0.231,-1.978,-180.671,404.146,19.634
0.436,0.105,-2.243,-186.220,358.476,12.012
0.272,0.025,-2.028,-198.110,317.195,11.707
0.350,0.001,-2.075,-187.927,308.232,19.207
0.256,0.098,-1.958,-174.207,277.805,22.378
0.197,0.076,-2.038,-162.134,269.939,26.585
0.189,0.153,-1.934,-141.220,249.207,27.256
0.132,0.239,-1.833,-99.939,243.659,32.195
0.049,0.261,-2.043,-68.415,232.744,37.256
0.048,0.378,-2.229,-56.707,215.244,38.232
-0.066,0.473,-2.427,-61.280,187.378,23.171
-0.169,0.416,-2.547,-57.988,148.659,13.537
-0.250,0.414,-2.642,-66.707,114.695,5.610
-0.297,0.407,-2.703,-57.988,69.146,-1.159
-0.423,0.344,-2.527,-61.098,17.378,-13.963
-0.477,0.229,-2.305,-32.012,-18.841,-21.280
-0.516,0.103,-2.128,-59.024,-45.244,-9.634
-0.465,0.060,-1.933,28.598,-60.793,-5.732
-0.545,0.071,-1.880,-5.488,-82.073,-25.488
-0.604,-0.006,-1.646,26.098,-137.561,-18.720
-0.738,-1.266,-1.174,-10.915,-176.402,-38.780
-0.483,-0.930,-0.585,22.500,-158.720,18.171
-0.678,-0.789,-0.708,14.756,-155.976,13.963
-0.648,-0.509,-0.354,54.146,-186.280,28.902
-0.676,-0.501,0.055,62.256,-187.195,27.256
-0.497,-0.129,0.312,86.402,-168.110,46.707
-0.856,0.323,0.420,68.902,-168.902,26.768
-0.843,-0.041,0.570,112.500,-154.512,18.659
-0.849,-0.068,0.583,96.829,-125.366,19.085
-0.888,-0.144,0.456,104.024,-130.976,22.378
-0.896,-0.234,0.520,90.488,-132.378,17.439
-0.887,-0.176,0.546,85.549,-127.805,15.061
-0.891,-0.336,0.550,73.963,-133.171,14.451
-0.860,-0.309,0.677,77.256,-139.024,16.463
-0.869,-0.372,0.864,71.280,-147.134,15.366
-0.886,-0.440,1.100,66.890,-137.012,18.963
-0.908,-0.448,1.302,68.415,-131.159,25.488
-0.919,-0.547,1.436,53.963,-106.890,28.110
-0.914,-0.411,1.561,51.463,-83.841,32.683
-0.953,-0.308,1.611,41.768,-52.073,39.329
-0.973,-0.289,1.457,43.476,-42.317,38.232
-0.929,-0.114,1.527,31.707,-23.110,40.610
-0.954,-0.055,1.353,26.829,-5.793,37.927
-0.958,0.046,1.233,16.280,0.793,34.634
-0.951,0.110,1.151,15.061,7.439,30.305
-0.944,0.148,1.047,3.049,12.561,25.793
-0.956,0.153,0.961,-1.037,18.293,19.939
-0.953,0.178,0.885,3.354,21.524,16.280
-0.966,0.165,0.813,1.768,23.049,11.524
-0.964,0.144,0.764,10.244,20.488,11.524
-0.958,0.132,0.693,6.646,22.866,5.610
-0.924,0.086,0.645,8.659,24.329,2.012
-0.933,0.065,0.627,6.890,20.061,-1.646
-0.922,0.008,0.605,5.244,19.268,-4.756
-0.911,-0.029,0.592,-1.951,18.780,-6.829
-0.876,-0.080,0.588,-7.317,16.951,-9.390
-0.863,-0.089,0.606,-14.146,19.512,-12.317
-0.881,-0.148,0.618,-18.232,20.366,-16.220
-0.902,-0.174,0.611,-14.695,22.683,-14.451
-0.907,-0.196,0.583,-6.768,26.768,-16.890
-0.902,-0.183,0.512,-10.061,28.841,-17.195
-0.875,-0.170,0.497,-11.220,31.646,-20.549
-0.873,-0.208,0.429,-16.037,31.524,-21.402
-0.860,-0.210,0.397,-16.707,26.829,-23.841
-0.867,-0.237,0.385,-17.683,28.476,-22.195
-0.863,-0.256,0.363,-20.488,28.476,-24.756
-0.858,-0.294,0.353,-19.390,27.134,-24.268
-0.863,-0.329,0.323,-21.098,26.037,-24.878
-0.867,-0.346,0.311,-19.512,23.110,-22.317
-0.875,-0.366,0.283,-16.220,24.756,-24.817
-0.873,-0.398,0.258,-13.659,20.000,-18.841
-0.853,-0.405,0.266,-13.841,15.244,-22.317
-0.855,-0.428,0.273,-15.671,18.598,-19.695
-0.847,-0.457,0.284,-16.585,15.732,-18.963
-0.847,-0.458,0.305,-18.110,15.915,-14.939
-0.857,-0.495,0.327,-16.829,13.171,-11.829
-0.867,-0.486,0.301,-17.988,18.841,-11.159
-0.862,-0.488,0.310,-11.890,17.439,-7.622
-0.867,-0.487,0.281,-10.244,15.915,-6.829
-0.849,-0.475,0.279,-10.793,17.134,-4.329
-0.842,-0.456,0.264,-10.305,15.976,-4.878
-0.849,-0.441,0.249,-8.110,15.244,-2.927
-0.838,-0.427,0.238,-5.976,12.073,-0.427
-0.834,-0.424,0.246,-10.915,9.268,-1.098
-0.844,-0.423,0.255,-9.573,10.732,2.378
-0.838,-0.418,0.238,-7.073,8.293,1.220
-0.845,-0.421,0.241,-9.634,11.402,4.939
-0.835,-0.417,0.239,-5.610,7.927,3.841
-0.838,-0.418,0.223,-6.646,15.366,7.012
-0.837,-0.440,0.204,-1.341,11.037,7.866
-0.842,-0.422,0.187,-2.439,11.159,8.720
-0.831,-0.418,0.146,0.122,6.951,10.305
-0.837,-0.391,0.114,-2.500,6.341,11.159
-0.839,-0.380,0.088,1.829,1.037,12.805
-0.838,-0.361,0.067,1.159,2.256,15.976
-0.838,-0.332,0.058,5.488,-3.110,15.122
-0.833,-0.303,0.033,6.768,-8.415,15.793
-0.845,-0.268,0.041,4.817,-17.195,14.146
-0.846,-0.268,0.110,7.317,-24.207,15.122
-0.859,-0.256,0.160,6.646,-29.512,11.890
-0.853,-0.269,0.234,7.073,-28.780,15.000
-0.860,-0.275,0.296,7.500,-31.341,14.573
-0.867,-0.281,0.375,9.512,-29.634,14.390
-0.866,-0.306,0.439,12.500,-32.927,17.622
-0.874,-0.291,0.492,11.768,-27.012,15.915
-0.863,-0.282,0.511,10.793,-28.171,15.305
-0.859,-0.255,0.538,4.329,-23.780,14.268
-0.898,-0.247,0.588,2.561,-19.634,16.585
-0.892,-0.230,0.580,2.866,-12.744,14.634
-0.903,-0.208,0.573,0.366,-14.024,10.061
-0.899,-0.198,0.586,4.146,-9.390,12.866
-0.907,-0.160,0.574,-0.488,-7.256,11.098
-0.898,-0.156,0.562,-1.402,-5.549,6.585
-0.910,-0.154,0.559,-3.110,-3.537,7.073
-0.909,-0.161,0.550,-3.659,-2.500,5.122
-0.910,-0.169,0.549,-1.707,-0.976,6.707
-0.917,-0.181,0.542,-3.476,-2.317,3.171
-0.896,-0.184,0.555,-2.134,-1.951,3.293
-0.905,-0.223,0.546,-3.659,3.415,4.634
