aX,aY,aZ,gX,gY,gZ
3.903,4.000,-2.736,449.268,471.707,-69.512
3.599,4.000,-2.746,405.732,510.366,-144.878
3.259,4.000,-2.680,357.378,559.573,-228.537
2.925,4.000,-2.432,308.659,597.317,-313.780
2.327,4.000,-2.431,251.768,634.146,-393.049
1.793,4.000,-2.393,190.305,663.049,-476.829
1.124,4.000,-2.516,123.720,687.561,-560.915
0.349,4.000,-2.615,54.390,690.427,-641.098
-0.359,4.000,-2.582,-19.207,680.305,-713.232
-1.165,4.000,-2.588,-89.634,650.976,-769.817
-1.941,4.000,-2.432,-162.195,621.341,-807.988
-2.656,4.000,-2.329,-225.122,592.134,-823.049
-3.312,4.000,-2.246,-290.793,546.341,-812.073
-4.000,3.991,-2.117,-347.927,489.817,-767.988
-4.000,3.299,-2.033,-397.256,435.854,-703.659
-4.000,2.511,-1.952,-441.768,366.890,-605.854
-4.000,1.581,-1.818,-466.280,307.927,-504.329
-4.000,0.792,-1.674,-472.561,236.159,-374.146
-4.000,0.195,-1.310,-478.293,179.756,-242.805
-4.000,-0.404,-1.174,-476.402,125.488,-100.610
-4.000,-1.005,-0.809,-466.524,94.695,31.951
-4.000,-1.305,-0.581,-454.451,64.817,147.195
-4.000,-1.580,-0.436,-441.951,27.012,244.512
-4.000,-1.746,-0.328,-424.573,0.671,308.110
-4.000,-1.771,-0.225,-403.720,-20.183,347.378
-4.000,-1.772,-0.167,-385.061,-49.024,349.451
-4.000,-1.730,0.013,-362.683,-84.695,324.207
-4.000,-1.800,0.063,-343.049,-109.573,265.122
-4.000,-1.795,-0.021,-324.817,-123.720,176.524
-4.000,-1.768,-0.185,-300.854,-168.049,72.988
-4.000,-1.825,-0.164,-280.610,-216.951,-38.232
-4.000,-1.846,-0.246,-257.805,-249.390,-149.329
-3.795,-1.750,-0.375,-231.463,-299.695,-255.122
-3.470,-1.617,-0.328,-214.329,-339.268,-343.780
-3.083,-1.526,-0.187,-200.671,-384.512,-411.768
-2.715,-1.452,-0.263,-178.171,-405.549,-459.756
-1.967,-1.293,-0.373,-160.976,-434.695,-497.622
-1.578,-1.168,-0.454,-144.756,-451.768,-520.915
-1.164,-1.066,-0.615,-121.220,-464.878,-536.829
-0.770,-0.901,-0.744,-106.280,-467.500,-547.256
-0.506,-0.762,-0.977,-86.220,-475.061,-546.098
-0.315,-0.573,-1.145,-67.073,-475.183,-538.598
-0.135,-0.413,-1.312,-53.354,-475.305,-524.939
-0.023,-0.316,-1.408,-37.012,-480.427,-503.293
0.105,-0.249,-1.542,-25.488,-484.268,-473.476
0.237,-0.184,-1.614,-12.622,-488.476,-438.049
0.343,-0.170,-1.721,-10.061,-489.268,-394.207
0.490,-0.160,-1.793,-4.756,-490.061,-347.866
0.645,-0.187,-1.899,-3.476,-489.024,-300.549
0.792,-0.250,-1.957,-7.317,-491.707,-251.768
1.080,-0.254,-1.978,-11.098,-492.866,-201.890
1.422,-0.292,-1.894,-18.293,-488.902,-150.976
1.612,-0.494,-1.824,-26.829,-474.878,-104.207
1.912,-0.602,-1.708,-31.890,-461.585,-61.280
2.196,-0.644,-1.671,-39.329,-456.220,-19.817
2.449,-0.686,-1.554,-47.195,-433.293,9.817
2.735,-0.828,-1.391,-51.037,-421.646,32.012
2.955,-0.992,-1.270,-55.244,-398.049,45.000
3.284,-1.224,-1.017,-52.927,-380.000,49.634
3.454,-1.210,-0.894,-52.195,-349.329,47.256
3.869,-1.542,-0.703,-51.037,-321.890,32.622
3.978,-1.879,-0.536,-38.110,-291.951,18.841
4.000,-2.125,-0.362,-24.146,-252.317,-1.646
4.000,-2.340,-0.345,-5.183,-225.122,-18.902
4.000,-2.574,-0.142,11.646,-195.610,-27.256
4.000,-2.805,0.020,42.744,-149.451,-33.720
4.000,-2.866,0.050,72.805,-111.280,-29.756
4.000,-2.902,0.167,96.037,-72.927,-22.500
4.000,-2.833,0.281,126.341,-36.951,-14.085
4.000,-3.017,0.417,156.280,4.573,6.037
4.000,-2.949,0.304,192.744,42.683,18.293
4.000,-2.715,0.286,230.061,72.561,31.341
4.000,-2.521,0.048,262.927,108.841,36.829
3.765,-2.105,-0.004,296.098,136.890,45.671
3.466,-1.701,-0.187,323.171,165.305,42.439
3.138,-1.195,-0.336,354.146,182.012,31.341
2.722,-0.616,-0.407,371.951,197.988,14.329
2.609,-0.034,-0.516,385.671,212.378,-14.146
2.425,0.533,-0.660,397.195,224.817,-48.110
1.826,0.995,-0.751,397.195,236.646,-96.463
1.495,1.430,-0.596,397.500,239.817,-150.366
1.120,1.832,-0.563,389.207,245.610,-211.220
0.921,2.293,-0.358,381.220,252.073,-273.902
0.617,2.647,-0.338,357.622,263.841,-339.817
0.341,2.909,-0.191,332.988,261.646,-399.451
0.079,3.065,-0.108,308.537,264.451,-444.512

-0.887,1.274,0.146,-82.927,-238.537,-994.024
-0.887,1.289,0.018,-72.927,-252.256,-1035.122
-0.880,1.293,0.009,-59.634,-269.512,-1068.537
-0.972,1.346,0.045,-52.500,-284.146,-1097.866
-0.966,1.415,0.112,-37.561,-300.732,-1122.927
-0.984,1.450,-0.118,-29.878,-313.354,-1145.244
-1.118,1.450,-0.185,-10.305,-338.537,-1172.988
-1.199,1.490,-0.374,19.634,-365.122,-1189.634
-1.314,1.498,-0.494,42.927,-388.354,-1193.841
-1.434,1.435,-0.770,74.146,-422.317,-1192.134
-1.548,1.453,-0.833,102.256,-448.963,-1180.427
-1.689,1.468,-0.958,133.476,-466.829,-1155.305
-1.747,1.497,-1.069,167.744,-492.927,-1126.402
-1.788,1.546,-1.304,204.634,-522.134,-1093.415
-1.722,1.842,-1.559,238.171,-537.988,-1061.890
-1.639,1.704,-1.537,270.732,-568.049,-1034.329
-1.799,1.927,-1.782,297.988,-587.866,-1012.073
-1.554,2.208,-2.011,325.915,-600.183,-993.841
-1.459,2.506,-2.249,350.244,-620.000,-978.110
-1.279,2.747,-2.399,368.537,-633.781,-965.366
-1.199,3.074,-2.456,386.098,-647.866,-943.719
-1.041,3.500,-2.492,398.780,-650.366,-931.890
-0.842,3.889,-2.604,408.537,-652.073,-914.451
-0.665,4.000,-2.646,405.061,-661.159,-892.561
-0.496,4.000,-2.572,394.634,-665.366,-862.317
-0.360,4.000,-2.501,374.024,-657.500,-822.012
-0.162,4.000,-2.608,351.951,-651.768,-773.354
0.104,4.000,-2.748,327.439,-652.683,-711.707
0.167,4.000,-2.725,283.902,-639.329,-648.781
0.512,4.000,-2.758,250.244,-631.402,-588.049
0.749,4.000,-2.578,212.073,-622.134,-537.073
1.113,4.000,-2.646,155.549,-615.366,-488.476
1.307,4.000,-2.269,116.707,-600.854,-442.744
1.459,4.000,-2.222,69.878,-579.207,-399.634
1.708,4.000,-2.121,28.110,-563.598,-374.573
1.827,4.000,-1.976,-14.512,-551.402,-352.561
2.165,4.000,-1.991,-55.061,-544.146,-342.073
2.441,4.000,-1.892,-100.732,-536.341,-335.061
2.634,4.000,-1.776,-148.902,-516.159,-345.793
3.197,4.000,-1.830,-182.500,-499.634,-345.183
3.375,4.000,-1.710,-214.390,-469.390,-360.061
3.228,4.000,-1.661,-251.402,-437.256,-362.317
3.713,4.000,-1.605,-280.793,-422.134,-365.610
3.935,4.000,-1.571,-308.293,-384.695,-362.561
4.000,4.000,-1.501,-343.659,-347.561,-346.829
4.000,4.000,-1.439,-373.537,-312.683,-308.902
4.000,4.000,-1.542,-413.171,-281.707,-266.707
3.995,4.000,-1.547,-450.732,-249.024,-195.488
4.000,4.000,-1.601,-486.524,-215.122,-103.171
3.847,3.553,-1.716,-521.951,-202.256,-0.671
3.846,3.183,-1.692,-551.219,-175.000,91.951
3.885,2.762,-1.761,-580.122,-136.463,190.122
3.946,2.394,-1.846,-603.293,-101.159,288.415
3.889,2.024,-1.913,-628.171,-55.915,377.927
3.794,1.655,-1.986,-648.659,-7.012,465.305
3.694,1.272,-2.030,-666.768,33.476,547.317
3.402,0.940,-1.979,-684.390,85.671,626.463
3.282,0.553,-2.064,-700.976,130.610,700.366
3.086,0.098,-2.106,-705.854,159.024,776.098
2.871,-0.332,-2.009,-704.329,189.817,835.488
2.795,-0.785,-1.974,-700.366,237.744,880.732
2.761,-1.245,-2.095,-688.354,285.366,897.195
2.497,-1.503,-2.146,-666.951,328.598,896.037
2.350,-2.047,-2.309,-645.000,379.512,875.183
2.007,-2.614,-2.355,-615.671,418.841,836.707
1.712,-3.075,-2.427,-582.988,454.390,787.683
1.284,-3.493,-2.497,-546.281,495.122,728.415
0.864,-3.852,-2.539,-500.305,527.805,665.854
0.485,-4.000,-2.197,-454.329,543.719,603.963
-0.377,-4.000,-2.221,-398.537,550.610,547.988
-0.564,-4.000,-2.212,-340.122,551.707,499.146
-1.169,-4.000,-2.008,-294.451,558.963,456.524
-1.322,-4.000,-1.862,-233.049,549.512,429.207
-1.637,-4.000,-1.742,-189.573,532.439,400.793
-2.108,-4.000,-1.480,-136.037,514.878,407.378
-2.233,-4.000,-1.400,-84.268,505.671,406.951
-2.533,-4.000,-1.305,-30.366,492.439,421.159
-2.721,-4.000,-1.301,22.378,469.878,434.329
-2.898,-3.821,-1.239,68.598,438.537,436.646
-3.072,-3.506,-1.163,113.232,409.207,430.793
-3.277,-3.246,-1.111,152.378,378.293,423.841
-3.465,-3.032,-1.136,186.951,346.159,409.817
-3.665,-2.794,-1.170,219.146,306.159,393.902
-3.824,-2.482,-1.124,245.671,267.012,368.293
-3.881,-2.229,-1.062,267.195,225.915,342.012
-3.924,-2.007,-1.018,287.561,184.573,308.354
-3.957,-1.781,-0.970,307.866,145.732,271.951
-3.924,-1.552,-1.000,323.232,107.927,232.500
-3.941,-1.370,-0.983,338.171,68.598,195.793
-3.894,-1.139,-1.009,346.951,33.049,152.561
-3.840,-0.927,-0.992,357.195,-2.378,119.085
-3.751,-0.721,-1.022,362.073,-37.561,87.805
-3.669,-0.517,-0.903,363.354,-77.561,65.244
-3.452,-0.317,-0.954,364.329,-99.756,56.585
-3.141,-0.169,-1.015,358.963,-122.927,52.195
-2.983,-0.115,-1.050,355.793,-143.537,56.646
-2.766,-0.007,-1.049,352.073,-171.037,70.793
-2.563,0.124,-1.060,344.939,-185.000,92.134
-2.372,0.224,-1.043,332.988,-201.037,108.963
-2.174,0.306,-1.042,327.317,-211.829,128.476
-1.980,0.368,-1.026,317.500,-226.524,142.561
-1.792,0.362,-0.987,310.122,-241.159,155.366
-1.620,0.344,-1.007,305.671,-249.756,156.524
-1.467,0.343,-0.998,302.500,-263.659,154.573
-1.305,0.352,-0.977,301.159,-271.220,143.780
-1.131,0.356,-0.936,303.841,-282.561,134.146
-0.986,0.392,-0.934,305.244,-288.902,115.854
-0.828,0.473,-0.969,304.817,-296.280,92.622
-0.715,0.550,-0.975,309.085,-303.293,69.634
-0.583,0.651,-0.966,308.720,-306.402,40.732
-0.472,0.747,-0.933,312.012,-316.341,14.512
-0.365,0.876,-0.925,316.402,-315.305,-15.671
-0.241,1.036,-0.908,316.463,-319.024,-42.012
-0.073,1.210,-0.896,317.012,-321.707,-71.402
0.045,1.398,-0.854,312.439,-323.476,-91.646
0.210,1.521,-0.801,310.854,-320.122,-111.280
0.336,1.591,-0.758,306.159,-318.415,-126.768
0.559,1.717,-0.701,299.756,-311.585,-137.500
0.678,1.847,-0.639,294.573,-305.244,-148.415

-2.734,3.781,-0.921,173.232,-322.317,-236.280
-2.651,3.943,-0.992,162.256,-330.366,-210.183
-2.553,4.000,-1.038,148.415,-337.500,-182.256
-2.457,4.000,-1.077,137.317,-347.927,-149.756
-2.356,4.000,-1.091,122.500,-354.329,-120.122
-2.245,4.000,-1.108,108.780,-361.707,-82.866
-2.086,4.000,-1.111,80.000,-367.439,-27.561
-1.897,4.000,-1.022,48.476,-382.073,32.439
-1.707,4.000,-0.999,13.415,-387.134,81.890
-1.474,4.000,-0.997,-23.780,-400.427,121.341
-1.238,4.000,-0.972,-60.854,-408.598,155.732
-0.966,4.000,-0.970,-100.976,-415.549,183.537
-0.708,4.000,-0.981,-142.744,-429.695,196.646
-0.421,4.000,-1.021,-189.695,-429.451,199.573
-0.143,4.000,-1.047,-232.500,-434.390,197.988
0.135,4.000,-1.178,-279.207,-434.878,187.805
0.469,4.000,-1.368,-320.610,-444.390,172.927
0.786,4.000,-1.474,-359.634,-445.183,153.720
1.265,4.000,-1.848,-404.634,-450.549,131.585
1.401,4.000,-1.743,-437.866,-454.146,105.000
1.714,4.000,-1.967,-472.378,-441.707,73.049
2.078,4.000,-2.124,-504.451,-440.610,35.915
2.584,4.000,-2.334,-528.537,-446.280,-4.390
2.915,3.770,-2.442,-553.171,-439.207,-56.280
3.252,3.377,-2.609,-569.268,-421.585,-111.402
3.660,2.969,-2.842,-589.512,-404.817,-162.744
3.926,2.597,-2.967,-600.183,-397.073,-217.317
4.000,2.165,-3.073,-611.829,-383.476,-261.646
4.000,1.692,-3.109,-618.049,-378.720,-291.402
4.000,1.222,-3.141,-625.244,-368.293,-311.585
4.000,0.708,-3.118,-623.049,-364.024,-314.085
4.000,0.192,-3.064,-622.988,-355.854,-310.183
4.000,-0.283,-2.979,-618.293,-338.293,-292.988
4.000,-0.603,-2.828,-611.585,-313.354,-260.305
4.000,-1.189,-2.696,-602.439,-283.110,-228.720
4.000,-1.735,-2.452,-592.500,-253.963,-182.805
4.000,-2.174,-2.340,-575.610,-209.390,-133.902
4.000,-2.549,-2.260,-555.976,-180.671,-81.159
4.000,-2.854,-2.016,-534.024,-143.110,-30.671
4.000,-3.046,-1.820,-510.549,-99.146,21.951
4.000,-3.238,-1.669,-489.085,-65.305,64.512
4.000,-3.382,-1.569,-465.427,-30.732,103.232
4.000,-3.448,-1.461,-439.146,1.768,140.061
4.000,-3.465,-1.345,-415.244,29.024,163.963
4.000,-3.434,-1.281,-388.659,58.841,182.439
3.823,-3.381,-1.178,-364.329,86.951,190.671
3.603,-3.288,-1.115,-341.524,109.390,189.817
3.389,-3.198,-1.072,-316.951,131.646,181.951
3.191,-3.080,-1.024,-296.707,155.305,169.085
2.996,-3.002,-1.011,-273.110,173.720,149.634
2.815,-2.899,-0.997,-253.171,192.500,127.134
2.670,-2.849,-1.049,-236.037,203.476,106.585
2.542,-2.866,-1.103,-215.244,217.378,78.963
2.425,-2.930,-1.058,-201.951,233.720,52.683
2.272,-3.012,-0.982,-180.915,247.012,34.817
2.163,-3.107,-0.954,-161.280,264.146,23.780
1.917,-3.205,-0.970,-147.134,276.341,18.171
1.806,-3.240,-0.953,-129.451,282.622,25.976
1.603,-3.304,-0.933,-109.695,285.488,44.878
1.469,-3.364,-0.908,-87.988,292.988,69.573
1.324,-3.400,-0.869,-69.390,301.341,95.244
1.204,-3.429,-0.869,-47.622,303.354,122.012
1.042,-3.425,-0.818,-25.671,304.451,152.622
0.906,-3.380,-0.812,-1.768,311.037,175.854
0.782,-3.331,-0.831,21.098,306.341,194.634
0.642,-3.245,-0.819,44.329,305.366,209.329
0.555,-3.163,-0.814,65.549,301.829,216.646
0.463,-3.065,-0.810,89.695,297.805,219.207
0.377,-2.964,-0.801,112.927,296.890,218.110
0.280,-2.867,-0.802,137.378,297.927,211.951
0.172,-2.744,-0.819,157.988,295.000,198.354
0.079,-2.630,-0.836,179.512,290.122,188.720
-0.013,-2.502,-0.854,199.085,284.085,180.854
-0.102,-2.345,-0.859,220.122,277.927,177.439
-0.160,-2.195,-0.880,237.805,276.890,170.915
-0.215,-2.009,-0.917,255.549,273.354,171.280
-0.267,-1.864,-0.934,269.512,271.463,180.061
-0.348,-1.678,-0.939,285.122,270.305,188.720
-0.441,-1.483,-0.929,299.268,270.183,197.073
-0.523,-1.256,-0.942,311.402,265.793,203.232
-0.628,-1.005,-0.980,323.476,259.573,209.085
-0.698,-0.736,-1.003,334.512,249.634,214.085
-0.752,-0.455,-1.005,339.024,237.927,216.585
-0.804,-0.166,-0.989,347.561,233.841,213.415
-0.831,0.126,-0.969,351.646,224.085,206.768
-0.876,0.427,-0.952,354.207,214.756,202.561
-0.905,0.706,-0.932,355.427,205.793,190.000
-0.933,0.954,-0.893,349.024,196.524,179.085
-0.958,1.190,-0.858,342.012,188.415,167.317
-0.957,1.376,-0.815,333.354,173.902,155.183
-0.937,1.515,-0.702,323.476,167.012,143.293
-0.841,1.615,-0.628,311.159,158.415,134.146
-0.878,1.689,-0.532,305.366,153.841,126.524
-0.842,1.795,-0.477,291.463,154.390,120.549
-0.877,1.884,-0.414,279.207,149.817,114.634
-0.889,1.905,-0.355,264.939,142.317,117.378
-0.855,1.886,-0.324,253.110,136.768,117.195
-0.835,1.885,-0.241,240.671,133.171,122.927
-0.750,1.879,-0.130,230.793,125.854,130.122
-0.674,1.841,-0.081,223.720,126.220,133.354
-0.592,1.867,0.023,211.707,131.707,135.183
-0.583,1.900,0.095,207.988,135.732,131.829
-0.594,1.970,0.169,202.195,147.317,117.805
-0.680,2.064,0.195,192.988,155.976,105.427
-0.784,2.171,0.183,183.476,162.073,84.390
-0.916,2.236,0.142,173.963,162.927,55.854
-1.030,2.307,0.130,163.659,160.610,26.159
-1.157,2.329,0.182,149.451,161.341,-11.159
-1.259,2.355,0.229,139.390,154.573,-48.293
-1.433,2.368,0.248,129.695,158.476,-89.878
-1.618,2.397,0.238,118.354,162.012,-125.610
-1.833,2.420,0.221,98.476,155.854,-153.171
-2.105,2.378,0.224,79.939,151.890,-175.427
-2.311,2.303,0.268,60.427,137.195,-192.012
-2.577,2.185,0.260,41.341,118.963,-200.915
-2.821,2.008,0.334,27.500,96.768,-204.939
-2.947,1.729,0.409,11.098,81.768,-208.049
-3.064,1.559,0.378,-2.012,58.293,-210.915
-3.268,1.390,0.370,-14.329,35.061,-217.195

-1.064,-3.918,-0.595,119.878,244.573,119.268
-0.510,-3.510,-1.146,150.976,258.659,121.341
-0.860,-3.894,-1.054,165.854,254.268,128.110
-0.681,-3.945,-1.278,194.573,248.049,139.817
-1.050,-3.848,-1.411,222.561,247.012,150.854
-1.222,-3.897,-1.474,243.780,245.244,161.037
-1.317,-3.782,-1.514,269.939,247.378,180.061
-1.536,-3.744,-1.712,305.732,244.268,210.427
-1.720,-3.682,-1.916,341.951,238.293,241.098
-1.905,-3.484,-1.993,379.817,221.951,269.817
-2.151,-3.189,-2.166,406.707,211.646,296.341
-2.220,-3.123,-2.381,444.878,193.537,314.207
-2.404,-2.962,-2.504,480.549,170.488,317.622
-2.594,-2.866,-2.659,509.207,156.890,314.573
-2.772,-2.866,-2.822,546.341,132.866,293.963
-2.949,-2.798,-3.001,583.781,101.037,262.683
-3.125,-2.629,-3.139,620.976,70.000,224.085
-3.229,-2.389,-3.340,653.902,46.341,173.902
-3.271,-2.125,-3.537,686.159,15.854,125.244
-3.309,-1.849,-3.757,720.244,-12.317,74.878
-3.285,-1.565,-3.985,743.354,-36.220,28.476
-3.262,-1.309,-4.000,768.293,-64.268,-3.598
-3.193,-1.056,-4.000,790.854,-87.561,-25.732
-3.101,-0.735,-4.000,808.354,-108.780,-29.207
-3.002,-0.433,-4.000,823.171,-128.476,-23.537
-2.872,-0.071,-4.000,832.622,-147.805,8.659
-2.804,0.267,-4.000,838.659,-165.183,44.329
-2.748,0.595,-4.000,840.854,-182.317,94.390
-2.681,0.947,-4.000,841.159,-206.220,151.768
-2.675,1.310,-4.000,835.061,-234.817,205.915
-2.597,1.713,-4.000,825.061,-268.720,258.902
-2.525,2.080,-4.000,809.939,-311.768,295.427
-2.516,2.262,-4.000,798.110,-360.122,323.049
-2.265,2.779,-4.000,769.939,-399.085,336.768
-2.323,3.017,-4.000,744.024,-430.976,338.232
-2.093,3.310,-4.000,723.659,-466.280,336.037
-1.953,3.787,-4.000,701.646,-512.988,325.183
-1.814,4.000,-4.000,681.829,-564.695,304.268
-1.445,4.000,-4.000,651.463,-601.524,282.073
-1.065,4.000,-4.000,616.768,-632.012,261.829
-0.633,4.000,-4.000,580.488,-656.707,240.976
-0.120,4.000,-4.000,532.378,-676.463,237.744
0.408,4.000,-4.000,472.622,-697.012,249.390
1.064,4.000,-4.000,397.073,-700.000,275.305
1.879,4.000,-3.640,315.488,-710.549,308.476
2.572,4.000,-3.184,221.585,-704.146,349.024
3.106,4.000,-2.732,114.085,-671.281,377.561
3.775,4.000,-2.304,11.829,-632.378,407.195
4.000,4.000,-1.995,-77.012,-583.415,426.890
4.000,4.000,-1.644,-171.707,-535.122,438.841
4.000,4.000,-1.452,-255.732,-482.317,446.098
4.000,4.000,-1.422,-329.390,-433.415,442.439
4.000,4.000,-1.075,-394.329,-370.854,432.439
4.000,4.000,-0.862,-449.695,-285.427,423.171
4.000,4.000,-1.026,-498.232,-209.329,409.878
4.000,4.000,-1.309,-542.195,-171.890,405.732
3.521,4.000,-1.482,-587.500,-132.012,414.878
2.999,4.000,-1.658,-624.207,-80.000,428.659
2.469,3.560,-1.869,-660.671,-44.756,459.207
1.937,3.123,-2.130,-686.159,-20.488,492.988
1.575,2.706,-2.292,-708.781,0.854,525.244
1.161,2.385,-2.269,-723.598,20.976,548.110
0.962,2.004,-2.352,-734.756,46.159,562.805
0.885,1.645,-2.469,-745.976,72.439,557.805
0.771,1.289,-2.509,-748.171,85.732,520.305
0.744,0.933,-2.487,-739.695,97.683,462.012
0.805,0.566,-2.507,-729.878,108.780,377.073
0.937,0.221,-2.525,-709.207,113.659,252.439
1.107,-0.069,-2.489,-692.866,122.439,119.451
1.330,-0.313,-2.474,-669.207,130.122,-29.756
1.636,-0.515,-2.460,-650.793,123.537,-177.195
1.922,-0.705,-2.486,-629.878,119.024,-315.549
2.207,-0.813,-2.457,-616.341,114.085,-437.561
2.437,-0.907,-2.356,-604.573,110.305,-532.256
2.490,-0.982,-2.163,-599.146,107.683,-592.683
2.614,-1.120,-2.097,-594.268,95.244,-621.098
2.793,-0.986,-2.185,-594.512,79.695,-616.951
2.706,-1.242,-2.002,-608.232,66.402,-595.244
2.732,-1.428,-2.024,-609.939,59.939,-548.415
2.587,-1.545,-2.146,-616.646,53.171,-478.415
2.486,-1.700,-2.193,-616.341,48.902,-396.524
2.296,-1.888,-2.158,-612.500,48.354,-295.732
2.047,-1.976,-1.910,-609.512,42.073,-186.037
1.898,-1.932,-2.191,-597.500,50.183,-80.610
1.656,-1.970,-1.916,-587.744,58.780,17.134
1.833,-2.002,-1.994,-574.817,52.195,88.049
1.723,-2.124,-1.790,-557.561,55.061,149.024
1.733,-2.221,-1.651,-537.439,81.707,192.927
1.754,-2.208,-1.639,-513.537,98.537,222.439
1.770,-2.199,-1.723,-491.768,115.671,238.659
1.799,-2.263,-1.679,-471.220,132.195,233.598
1.785,-2.325,-1.696,-449.512,160.122,217.805
1.803,-2.421,-1.761,-432.683,179.573,196.524
1.717,-2.565,-1.714,-408.598,201.890,175.183
1.613,-2.676,-1.706,-383.902,224.268,155.488
1.539,-2.754,-1.707,-365.061,250.732,151.829
1.379,-2.823,-1.637,-346.524,265.366,159.756
1.276,-2.881,-1.756,-326.585,283.232,181.037
1.199,-3.027,-1.869,-304.817,299.268,210.061
1.106,-3.178,-1.809,-284.390,316.402,249.939
0.996,-3.387,-1.999,-256.890,338.110,291.707
0.926,-3.892,-1.756,-234.146,359.390,334.268
0.721,-4.000,-1.947,-204.939,386.890,373.415
0.608,-4.000,-1.785,-171.098,398.841,401.098
0.224,-4.000,-1.934,-128.537,416.646,421.402
0.008,-4.000,-2.020,-91.402,430.854,427.134
-0.253,-4.000,-2.070,-54.939,440.915,422.195
-0.619,-4.000,-2.104,-10.244,439.512,403.049
-0.884,-4.000,-2.133,41.463,430.732,371.159
-1.151,-4.000,-1.995,81.402,413.659,327.134
-1.428,-4.000,-1.809,125.915,403.232,280.183
-1.606,-4.000,-1.890,168.049,386.829,229.207
-1.726,-4.000,-1.854,202.256,366.280,172.622
-1.847,-4.000,-1.817,240.305,342.378,129.085
-1.812,-3.819,-1.772,275.061,320.183,90.793
-1.752,-3.547,-1.736,310.366,300.488,62.317
-1.682,-3.275,-1.732,336.768,287.622,45.671
-1.581,-2.953,-1.743,358.902,278.780,33.232
-1.496,-2.639,-1.759,378.354,268.476,31.524

-2.373,-1.702,-3.129,570.671,342.134,58.720
-2.614,-1.620,-3.221,578.719,335.732,60.976
-2.491,-1.652,-3.201,592.500,333.354,62.378
-2.658,-1.383,-3.281,604.207,324.024,63.902
-2.796,-1.513,-3.367,611.585,307.500,65.915
-2.859,-1.333,-3.390,624.268,299.756,71.037
-2.936,-1.153,-3.421,636.646,287.439,72.500
-3.063,-1.009,-3.530,653.293,268.963,81.402
-3.216,-0.851,-3.622,666.890,251.768,90.793
-3.307,-0.678,-3.780,685.000,228.598,105.854
-3.468,-0.500,-3.828,696.402,204.634,107.622
-3.580,-0.352,-3.958,709.512,182.866,116.585
-3.727,-0.060,-4.000,723.232,166.890,120.305
-3.820,-0.104,-4.000,737.317,138.354,126.707
-4.000,0.196,-4.000,757.622,106.402,127.561
-4.000,0.577,-4.000,777.744,70.732,134.756
-4.000,1.029,-4.000,787.317,45.427,138.476
-4.000,1.563,-4.000,796.281,9.085,148.415
-4.000,2.135,-4.000,797.683,-28.415,153.902
-4.000,2.775,-4.000,791.463,-72.317,163.720
-4.000,3.500,-4.000,787.988,-114.695,179.512
-4.000,4.000,-4.000,776.646,-153.110,199.451
-4.000,4.000,-4.000,749.817,-208.049,229.390
-4.000,4.000,-4.000,695.061,-275.671,257.134
-4.000,4.000,-3.990,633.598,-323.537,291.341
-4.000,4.000,-3.712,555.915,-376.402,332.012
-4.000,4.000,-3.540,479.878,-430.854,366.890
-4.000,4.000,-3.344,383.171,-481.890,396.890
-3.637,4.000,-3.040,289.329,-533.354,420.061
-3.011,4.000,-2.790,193.659,-576.768,432.744
-2.391,4.000,-2.629,96.890,-616.951,428.963
-1.729,4.000,-2.469,10.427,-635.732,413.598
-1.147,4.000,-2.325,-64.756,-648.537,391.951
-0.792,4.000,-2.202,-125.183,-640.793,364.573
-0.529,4.000,-2.173,-175.793,-634.756,331.951
